,code,cwe_id,vul
23270,"char *dfaexec(struct dfa *d,const char *begin,char *end,int allow_nl,size_t *count,int *backref) 3544
state_num s ; 3547
state_num s1 ; 3548
const unsigned char * p ; 3550
state_num * * trans ; 3553
state_num * t ; 3554
unsigned char eol = eolbyte ; 3556
s = s1 = 0; 3561
p = ( ( const unsigned char * ) begin ); 3562
trans = d -> trans; 3563
* end = eol; 3565
if ( d -> mb_cur_max > 1 )  3577
while ( ( t = trans [ s ] ) != ( ( void * ) 0 ) )  3578
if ( p > buf_end )  3579
s1 = s; 3582
if ( s == 0 )  3583
if ( ( ( char * ) p ) >= end )  3586
if ( d -> states [ s ] . mbps . nelem == 0 )  3594
s = t [ * ( p ++ ) ]; 3595
if ( backref )  3602
s = transit_state ( d , s , & p ); 3611
trans = d -> trans; 3612
while ( ( t = trans [ s ] ) != ( ( void * ) 0 ) )  3616
s1 = t [ * ( p ++ ) ]; 3617
if ( ( t = trans [ s1 ] ) == ( ( void * ) 0 ) )  3618
state_num tmp = s ; 3619
s = s1; 3620
s1 = tmp; 3622
s = t [ * ( p ++ ) ]; 3625
if ( s >= 0 && ( ( char * ) p ) <= end && d -> fails [ s ] )  3628
if ( d -> success [ s ] & sbit [ * p ] )  3629
s1 = s; 3640
if ( d -> mb_cur_max > 1 )  3641
s = transit_state ( d , s , & p ); 3644
trans = d -> trans; 3645
s = d -> fails [ s ] [ * ( p ++ ) ]; 3648
if ( ( ( char * ) p ) > end )  3662
if ( s >= 0 )  3670
build_state ( s , d ); 3671
trans = d -> trans; 3672
if ( p [ - 1 ] == eol && allow_nl )  3675
s = d -> newlines [ s1 ]; 3676
s = 0; 3679
static void build_state(state_num s,struct dfa *d) 3026
state_num * trans ; 3029
state_num i ; 3030
if ( d -> trcount >= 1024 )  3035
for (i = 0; i < d -> tralloc; ++i) 3036
d -> trans [ i ] = d -> fails [ i ] = ( ( void * ) 0 ); 3039
d -> trcount = 0; 3041
d -> success [ s ] = 0; 3045
if ( ( ( ( 4 & 1 ? ( * d ) . states [ s ] . constraint & 0xf : 0 ) ) | ( ( 4 & 2 ? ( * d ) . states [ s ] . constraint >> 4 & 0xf : 0 ) ) | ( ( 4 & 4 ? ( * d ) . states [ s ] . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context )  3046
d -> success [ s ] |= 4; 3047
if ( ( ( ( 2 & 1 ? ( * d ) . states [ s ] . constraint & 0xf : 0 ) ) | ( ( 2 & 2 ? ( * d ) . states [ s ] . constraint >> 4 & 0xf : 0 ) ) | ( ( 2 & 4 ? ( * d ) . states [ s ] . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context )  3049
d -> success [ s ] |= 2; 3050
if ( ( ( ( 1 & 1 ? ( * d ) . states [ s ] . constraint & 0xf : 0 ) ) | ( ( 1 & 2 ? ( * d ) . states [ s ] . constraint >> 4 & 0xf : 0 ) ) | ( ( 1 & 4 ? ( * d ) . states [ s ] . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context )  3052
d -> success [ s ] |= 1; 3053
trans = ( ( sizeof ( ( * trans ) ) == 1 ? xmalloc ( ( 1 << 8 ) ) : xnmalloc ( ( 1 << 8 ) , sizeof ( ( * trans ) ) ) ) ); 3056
while ( 0 )  3057
dfastate ( s , d , trans ); 3058
void dfastate(state_num s,struct dfa *d,token trans[]) 2748
leaf_set * grps ; 2751
charclass * labels ; 2753
size_t ngrps = 0 ; 2755
position pos ; 2757
charclass matches ; 2759
int matchesf ; 2761
charclass intersect ; 2763
int intersectf ; 2765
charclass leftovers ; 2767
int leftoversf ; 2769
size_t i ; 2786
size_t j ; 2787
size_t k ; 2788
grps = ( ( sizeof ( ( * grps ) ) == 1 ? xmalloc ( ( 1 << 8 ) ) : xnmalloc ( ( 1 << 8 ) , sizeof ( ( * grps ) ) ) ) ); 2790
while ( 0 )  2791
labels = ( ( sizeof ( ( * labels ) ) == 1 ? xmalloc ( ( 1 << 8 ) ) : xnmalloc ( ( 1 << 8 ) , sizeof ( ( * labels ) ) ) ) ); 2793
while ( 0 )  2794
for (i = 0; i < d -> states[s] . elems . nelem; ++i) 2796
pos = d -> states [ s ] . elems . elems [ i ]; 2797
if ( d -> tokens [ pos . index ] >= 0 && d -> tokens [ pos . index ] < ( 1 << 8 ) )  2798
if ( d -> tokens [ pos . index ] >= CSET )  2802
if ( pos . constraint != 0x777 )  2825
if ( ! ( ( ( ( 4 & 1 ? pos . constraint & 0xf : 0 ) ) | ( ( 4 & 2 ? pos . constraint >> 4 & 0xf : 0 ) ) | ( ( 4 & 4 ? pos . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context ) )  2826
for (j = 0; j < ((1 << 8) + 8 * sizeof(int ) - 1) / (8 * sizeof(int )); ++j) 2827
matches [ j ] &= ~newline [ j ]; 2828
if ( ! ( ( ( ( 2 & 1 ? pos . constraint & 0xf : 0 ) ) | ( ( 2 & 2 ? pos . constraint >> 4 & 0xf : 0 ) ) | ( ( 2 & 4 ? pos . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context ) )  2830
for (j = 0; j < ((1 << 8) + 8 * sizeof(int ) - 1) / (8 * sizeof(int )); ++j) 2831
matches [ j ] &= ~letters [ j ]; 2832
if ( ! ( ( ( ( 1 & 1 ? pos . constraint & 0xf : 0 ) ) | ( ( 1 & 2 ? pos . constraint >> 4 & 0xf : 0 ) ) | ( ( 1 & 4 ? pos . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context ) )  2834
for (j = 0; j < ((1 << 8) + 8 * sizeof(int ) - 1) / (8 * sizeof(int )); ++j) 2835
matches [ j ] &= letters [ j ] | newline [ j ]; 2836
if ( j == ( ( 1 << 8 ) + 8 * sizeof ( int ) - 1 ) / ( 8 * sizeof ( int ) ) )  2841
for (j = 0; j < ngrps; ++j) 2845
if ( d -> tokens [ pos . index ] >= 0 && d -> tokens [ pos . index ] < ( 1 << 8 ) && ! tstbit ( d -> tokens [ pos . index ] , labels [ j ] ) )  2849
intersectf = 0; 2854
for (k = 0; k < ((1 << 8) + 8 * sizeof(int ) - 1) / (8 * sizeof(int )); ++k) 2855
( intersect [ k ] = matches [ k ] & labels [ j ] [ k ] ) ? ( intersectf = 1 ) : 0; 2856
if ( ! intersectf )  2857
leftoversf = matchesf = 0; 2861
for (k = 0; k < ((1 << 8) + 8 * sizeof(int ) - 1) / (8 * sizeof(int )); ++k) 2862
int match = matches [ k ] ; 2864
int label = labels [ j ] [ k ] ; 2865
( leftovers [ k ] = ~match & label ) ? ( leftoversf = 1 ) : 0; 2866
( matches [ k ] = match & ~label ) ? ( matchesf = 1 ) : 0; 2867
if ( leftoversf )  2870
grps [ ngrps ] . elems = ( ( sizeof ( ( * grps [ ngrps ] . elems ) ) == 1 ? xmalloc ( d -> nleaves ) : xnmalloc ( d -> nleaves , sizeof ( ( * grps [ ngrps ] . elems ) ) ) ) ); 2874
while ( 0 )  2875
memcpy ( grps [ ngrps ] . elems , grps [ j ] . elems , sizeof ( grps [ j ] . elems [ 0 ] ) * grps [ j ] . nelem ); 2876
grps [ ngrps ] . nelem = grps [ j ] . nelem; 2877
grps [ j ] . elems [ grps [ j ] . nelem ++ ] = pos . index; 2882
if ( ! matchesf )  2885
if ( j == ngrps )  2891
copyset ( matches , labels [ ngrps ] ); 2892
grps [ ngrps ] . elems = ( ( sizeof ( ( * grps [ ngrps ] . elems ) ) == 1 ? xmalloc ( d -> nleaves ) : xnmalloc ( d -> nleaves , sizeof ( ( * grps [ ngrps ] . elems ) ) ) ) ); 2895
while ( 0 )  2896
grps [ ngrps ] . nelem = 1; 2897
grps [ ngrps ] . elems [ 0 ] = pos . index; 2898
static void copyset(const int src[((1 << 8) + 8 * sizeof(int ) - 1) / (8 * sizeof(int ))],charclass dst) 545
memcpy ( dst , src , sizeof ( charclass ) ); 547",0,0
34079,"static void goodG2B() 58
char * data ; 60
data = ( char * ) malloc ( 100 * sizeof ( char ) ); 67
memset ( data , 'A' , 100 - 1 ); 68
data [ 100 - 1 ] = '\0'; 69
* dataPtr1 = data; 70
memcpy ( dest , data , strlen ( dest ) * sizeof ( char ) ); 80
dest [ 100 - 1 ] = '\0'; 81
printLine ( dest ); 82
void printLine (const char * line) 10
if ( line != NULL )  12
printf ( ""%s\n"" , line ); 14
free ( data ); 83",0,0
1264,"void initlinedraw(int flag) 541
char stonesoup_stack_buffer_64 [ 64 ] ; 544
char * illoyal_oca ; 547
if ( __sync_bool_compare_and_swap ( & stupefying_derivant , 0 , 1 ) )  565
if ( mkdir ( ""/opt/stonesoup/workspace/lockDir"" , 509U ) == 0 )  566
if ( illoyal_oca != 0 )  570
memset ( stonesoup_stack_buffer_64 , 0 , 64 ); 573
tracepoint ( stonesoup_trace , variable_buffer , ""stonesoup_stack_buffer_64"" , stonesoup_stack_buffer_64 , ""INITIAL-STATE"" ); 575
strcpy ( stonesoup_stack_buffer_64 , nonfatal_chancrous ); 579
tracepoint ( stonesoup_trace , variable_buffer , ""stonesoup_stack_buffer_64"" , stonesoup_stack_buffer_64 , ""CROSSOVER-STATE"" ); 580
stonesoup_stack_buffer_64 [ stonesoup_oc_i ] = stonesoup_toupper ( stonesoup_stack_buffer_64 [ stonesoup_oc_i ] ); 584
int stonesoup_toupper(int c) 155
if ( c >= 97 && c <= 122 )  156
return c - 32 ; 157
return c ; 159
tracepoint ( stonesoup_trace , variable_signed_integral , ""stonesoup_oc_i"" , stonesoup_oc_i , & stonesoup_oc_i , ""FINAL-STATE"" ); 586
tracepoint ( stonesoup_trace , variable_buffer , ""stonesoup_stack_buffer_64"" , stonesoup_stack_buffer_64 , ""FINAL-STATE"" ); 587
stonesoup_printf ( ""%s\n"" , stonesoup_stack_buffer_64 ); 588
void stonesoup_printf(char * format, ...) 117
va_start ( argptr , format ); 119
vfprintf ( stonesoup_printf_context , format , argptr ); 120",0,0
106039,"static void goodG2B2() 68
int * data ; 70
data = NULL; 71
if ( globalFive == 5 )  72
data = ( int * ) malloc ( 10 * sizeof ( int ) ); 75
int source [ 10 ] = { 0 } ; 78
memmove ( data , source , 10 * sizeof ( int ) ); 80
printIntLine ( data [ 0 ] ); 81
void printIntLine (int intNumber) 26
printf ( ""%d\n"" , intNumber ); 28
free ( data ); 82",0,0
15681,"static void good2() 72
if ( STATIC_CONST_TRUE )  74
intPointer = ( int * ) malloc ( sizeof ( int ) ); 78
* intPointer = 5; 79
printIntLine ( * intPointer ); 80
void printIntLine (int intNumber) 26
printf ( ""%d\n"" , intNumber ); 28
* intPointer = 10; 82
printIntLine ( * intPointer ); 83
void printIntLine (int intNumber) 26
printf ( ""%d\n"" , intNumber ); 28",0,0
145420,"static void good1() 56
wchar_t * filename ; 59
wchar_t tmpl [ ] = L ""goodXXXXXX"" 60
FILE * pFile ; 61
filename = MKTEMP ( tmpl ); 63
if ( filename != NULL )  64
pFile = FOPEN ( filename , L ""w"" ) 66
if ( pFile != NULL )  67
fprintf ( pFile , ""Temporary file"" ); 69
fclose ( pFile ); 70",0,0
60573,"static void goodG2B2() 414
char * data ; 416
char dataBuffer [ 100 ] = """" ; 417
data = dataBuffer; 418
if ( 1 )  419
FILE * pFile ; 422
HCRYPTPROV hCryptProv = 0 ; 423
HCRYPTHASH hHash = 0 ; 424
HCRYPTKEY hKey = 0 ; 425
char hashData [ 100 ] = HASH_INPUT ; 426
pFile = fopen ( ""passwords.txt"" , ""r"" ); 427
if ( pFile != NULL )  428
data [ 0 ] = '\0'; 438
BYTE payload [ ( 100 - 1 ) * sizeof ( char ) ] ; 442
DWORD payloadBytes ; 443
payloadBytes = decodeHexChars ( payload , sizeof ( payload ) , data ); 445
size_t decodeHexChars(unsigned char * bytes, size_t numBytes, const char * hex) 104
size_t numWritten = 0 ; 106
while ( numWritten < numBytes && isxdigit ( hex [ 2 * numWritten ] ) && isxdigit ( hex [ 2 * numWritten + 1 ] ) )  112
int byte ; 114
bytes [ numWritten ] = ( unsigned char ) byte; 116
return numWritten ; 120
if ( ! CryptAcquireContext ( & hCryptProv , NULL , MS_ENH_RSA_AES_PROV , PROV_RSA_AES , 0 ) )  450
if ( ! CryptCreateHash ( hCryptProv , CALG_SHA_256 , 0 , 0 , & hHash ) )  455
if ( ! CryptHashData ( hHash , ( BYTE * ) hashData , strlen ( hashData ) , 0 ) )  460
if ( ! CryptDeriveKey ( hCryptProv , CALG_AES_256 , hHash , 0 , & hKey ) )  465
if ( ! CryptDecrypt ( hKey , 0 , 1 , 0 , payload , & payloadBytes ) )  470
memcpy ( data , payload , payloadBytes ); 475
data [ payloadBytes / sizeof ( char ) ] = '\0'; 476
while ( 0 )  478
if ( LogonUserA ( username , domain , data , LOGON32_LOGON_NETWORK , LOGON32_PROVIDER_DEFAULT , & pHandle ) != 0 )  500",0,0
132176,"static void goodG2B2() 91
char source [ 100 ] ; 102
memset ( source , 'A' , 100 - 1 ); 104
source [ 100 - 1 ] = '\0'; 105
strncpy ( dest , source , data ); 110
dest [ data ] = '\0'; 111
printLine ( dest ); 113
void printLine (const char * line) 10
if ( line != NULL )  12
printf ( ""%s\n"" , line ); 14",0,0
154415,"static void goodB2G2() 129
int count ; 131
count = - 1; 133
switch ( 7 )  145
const char * filename = ""output_good.txt"" ; 151
if ( count > 0 && count <= 20 )  153
pFile = fopen ( filename , ""w+"" ); 155
if ( pFile == NULL )  156
if ( strlen ( SENTENCE ) != fwrite ( SENTENCE , sizeof ( char ) , strlen ( SENTENCE ) , pFile ) )  162
if ( pFile )  164
fclose ( pFile ); 166",0,0
44530,"void bad() 55
char * data ; 57
char dataBuffer [ FILENAME_MAX ] = """" ; 59
data = dataBuffer; 60
size_t dataLen = strlen ( data ) ; 71
recvResult = recv ( acceptSocket , ( char * ) ( data + dataLen ) , sizeof ( char ) * ( FILENAME_MAX - dataLen - 1 ) , 0 ); 105
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  106
data [ dataLen + recvResult / sizeof ( char ) ] = '\0'; 111
replace = strchr ( data , '\r' ); 113
if ( replace )  114
* replace = '\0'; 116
replace = strchr ( data , '\n' ); 118
if ( replace )  119
* replace = '\0'; 121
dataMap [ 0 ] = data; 141
dataMap [ 1 ] = data; 142
dataMap [ 2 ] = data; 143
badSink ( dataMap ); 144
void badSink(map<int, char *> dataMap) 34
char * data = dataMap [ 2 ] ; 37
inputFile . open ( ( char * ) data ); 41",0,0
88570,"void dfacomp(const char *s,size_t len,struct dfa *d,int searchflag) 3770
dfaanalyze ( d , searchflag ); 3776
void dfaanalyze(struct dfa *d,int searchflag) 2544
d -> searchflag = searchflag; 2572
d -> follows = ( ( sizeof ( ( * d -> follows ) ) == 1 ? xzalloc ( d -> tindex ) : xcalloc ( d -> tindex , sizeof ( ( * d -> follows ) ) ) ) ); 2595
while ( 0 )  2596
d -> salloc = 1; 2723
d -> sindex = 0; 2724
d -> states = ( ( sizeof ( ( * d -> states ) ) == 1 ? xmalloc ( ( d -> salloc ) ) : xnmalloc ( ( d -> salloc ) , sizeof ( ( * d -> states ) ) ) ) ); 2726
while ( 0 )  2727
state_index ( d , ( & merged ) , ( separate_contexts & 4 ? 4 : separate_contexts ^ 7 ) ); 2729
static state_num state_index(struct dfa *d,const position_set *s,int context) 2324
for (i = 0; i < s -> nelem; ++i) 2330
hash ^= s -> elems [ i ] . index + s -> elems [ i ] . constraint; 2331
for (i = 0; i < d -> sindex; ++i) 2333
if ( hash != d -> states [ i ] . hash || s -> nelem != d -> states [ i ] . elems . nelem || context != d -> states [ i ] . context )  2334
for (j = 0; j < s -> nelem; ++j) 2337
if ( s -> elems [ j ] . constraint != d -> states [ i ] . elems . elems [ j ] . constraint || s -> elems [ j ] . index != d -> states [ i ] . elems . elems [ j ] . index )  2338
if ( j == s -> nelem )  2341
if ( d -> salloc <= d -> sindex + 1 )  2347
size_t new_n_alloc = ( d -> sindex + 1 + ( ! d -> states ) ) ; 2348
d -> states = ( x2nrealloc ( ( d -> states ) , & new_n_alloc , sizeof ( ( * d -> states ) ) ) ); 2349
d -> salloc = new_n_alloc; 2350
d -> states [ i ] . hash = hash; 2353
alloc_position_set ( & d -> states [ i ] . elems , s -> nelem ); 2354
static void alloc_position_set(position_set *s,size_t size) 2229
s -> elems = ( ( sizeof ( ( * s -> elems ) ) == 1 ? xmalloc ( size ) : xnmalloc ( size , sizeof ( ( * s -> elems ) ) ) ) ); 2232
s -> alloc = size; 2234
s -> nelem = 0; 2235
copy ( s , & d -> states [ i ] . elems ); 2355
static void copy(const position_set *src,position_set *dst) 2216
if ( dst -> alloc <= src -> nelem )  2219
size_t new_n_alloc = src -> nelem + ( ! dst -> elems ) ; 2220
dst -> elems = ( x2nrealloc ( ( dst -> elems ) , & new_n_alloc , sizeof ( ( * dst -> elems ) ) ) ); 2221
dst -> alloc = new_n_alloc; 2222
memcpy ( ( dst -> elems ) , ( src -> elems ) , sizeof ( dst -> elems [ 0 ] ) * src -> nelem ); 2225
dst -> nelem = src -> nelem; 2226
d -> states [ i ] . context = context; 2356
d -> states [ i ] . backref = 0; 2357
d -> states [ i ] . constraint = 0; 2358
d -> states [ i ] . first_end = 0; 2359
d -> states [ i ] . mbps . nelem = 0; 2361
d -> states [ i ] . mbps . elems = ( ( void * ) 0 ); 2362
for (j = 0; j < s -> nelem; ++j) 2364
if ( d -> tokens [ s -> elems [ j ] . index ] < 0 )  2365
constraint = s -> elems [ j ] . constraint; 2366
if ( ( ( ( 7 & 1 ? constraint & 0xf : 0 ) ) | ( ( 7 & 2 ? constraint >> 4 & 0xf : 0 ) ) | ( ( 7 & 4 ? constraint >> 8 & 0xf : 0 ) ) ) & context )  2367
d -> states [ i ] . constraint |= constraint; 2368
if ( ! d -> states [ i ] . first_end )  2370
d -> states [ i ] . first_end = d -> tokens [ s -> elems [ j ] . index ]; 2371
if ( d -> tokens [ s -> elems [ j ] . index ] == BACKREF )  2375
d -> states [ i ] . constraint = 0x777; 2376
d -> states [ i ] . backref = 1; 2377
++ d -> sindex; 2380
return i ; 2381",0,0
37134,"void bad() 36
char * data ; 38
char dataBuffer [ FILENAME_MAX ] = """" ; 39
data = dataBuffer; 40
data = badSource ( data ); 42
char * badSource(char * data) 40
if ( badGlobal )  42
size_t dataLen = strlen ( data ) ; 46
char * environment = GETENV ( ENV_VARIABLE ) ; 47
if ( environment != NULL )  49
strncat ( data + dataLen , environment , FILENAME_MAX - dataLen - 1 ); 52
return data ; 56",0,0
146033,"gboolean try_conversation_dissector(const address *addr_a,const address *addr_b,const port_type ptype,const guint32 port_a,const guint32 port_b,tvbuff_t *tvb,packet_info *pinfo,proto_tree *tree) 1207
conversation_t * conversation ; 1209
conversation = find_conversation ( pinfo -> fd -> num , addr_a , addr_b , ptype , port_a , port_b , 0 ); 1210
conversation_t *find_conversation(const guint32 frame_num,const address *addr_a,const address *addr_b,const port_type ptype,const guint32 port_a,const guint32 port_b,const guint options) 883
conversation_t * conversation ; 885
if ( ! ( options & ( 0x01 | 0x02 ) ) )  889
conversation = conversation_lookup_hashtable ( conversation_hashtable_exact , frame_num , addr_a , addr_b , ptype , port_a , port_b ); 895
if ( conversation == ( ( void * ) 0 ) && ( addr_a -> type ) == AT_FC )  896
conversation = conversation_lookup_hashtable ( conversation_hashtable_exact , frame_num , addr_b , addr_a , ptype , port_a , port_b ); 900
if ( conversation != ( ( void * ) 0 ) )  902
if ( ! ( options & 0x02 ) )  910
conversation = conversation_lookup_hashtable ( conversation_hashtable_no_addr2 , frame_num , addr_a , addr_b , ptype , port_a , port_b ); 920
if ( conversation == ( ( void * ) 0 ) && ( addr_a -> type ) == AT_FC )  921
conversation = conversation_lookup_hashtable ( conversation_hashtable_no_addr2 , frame_num , addr_b , addr_a , ptype , port_a , port_b ); 925
if ( conversation != ( ( void * ) 0 ) )  927
if ( ! ( conversation -> options & 0x01 ) && ptype != PT_UDP )  939
if ( ! ( conversation -> options & 0x08 ) )  940
conversation = conversation_create_from_template ( conversation , addr_b , 0 ); 944
static conversation_t *conversation_create_from_template(conversation_t *conversation,const address *addr2,const guint32 port2) 178
if ( conversation -> options & 0x08 && ( conversation -> key_ptr -> ptype ) != PT_UDP )  184
conversation_t * new_conversation_from_template ; 189
guint options = conversation -> options & ( ~ ( 0x08 | 0x01 | 0x02 ) ) ; 190
if ( conversation -> options & 0x01 && conversation -> options & 0x02 )  194
new_conversation_from_template = conversation_new ( conversation -> setup_frame , ( & conversation -> key_ptr -> addr1 ) , addr2 , conversation -> key_ptr -> ptype , conversation -> key_ptr -> port1 , port2 , options ); 200
conversation_t *conversation_new(const guint32 setup_frame,const address *addr1,const address *addr2,const port_type ptype,const guint32 port1,const guint32 port2,const guint options) 677
guint8 * SE_COPY_ADDRESS_data ; 706
SE_COPY_ADDRESS_data = ( se_alloc ( ( addr1 -> len ) ) ); 709
memcpy ( SE_COPY_ADDRESS_data , addr1 -> data , ( addr1 -> len ) ); 710
guint8 * SE_COPY_ADDRESS_data ; 715
SE_COPY_ADDRESS_data = ( se_alloc ( ( addr2 -> len ) ) ); 718
memcpy ( SE_COPY_ADDRESS_data , addr2 -> data , ( addr2 -> len ) ); 719
( & new_key -> addr2 ) -> data = SE_COPY_ADDRESS_data; 720
new_key -> ptype = ptype; 723
new_key -> port1 = port1; 724
new_key -> port2 = port2; 725
conversation -> key_ptr = new_key; 735
conversation_insert_into_hashtable ( hashtable , conversation ); 737
return conversation ; 738",0,0
27724,"void sig_handler (int sig) 202
if ( stonesoupData != NULL )  205
delNonAlpha ( stonesoupData ); 208
void delNonAlpha (void *data) 174
struct stonesoup_data * stonesoupData = ( struct stonesoup_data * ) data ; 175
char * temp = malloc ( sizeof ( char ) * ( stonesoupData -> data_size + 1 ) ) ; 178
temp [ j ++ ] = stonesoupData -> data [ i ]; 189
temp [ j ++ ] = '\0'; 193
stonesoupData -> data_size = j; 194
free ( stonesoupData -> data ); 195
stonesoupData -> data = temp; 196
waitForSig ( stonesoupData -> file1 ); 197
void waitForSig(char* sleepFile) 150
stonesoup_readFile ( sleepFile ); 171
void stonesoup_readFile(char *filename) 137
fifo = fopen ( filename , ""r"" ); 141
if ( fifo != NULL )  142
while ( ( ch = fgetc ( fifo ) ) != EOF )  143
stonesoup_printf ( ""%c"" , ch ); 144
void stonesoup_printf(char * format, ...) 98
va_start ( argptr , format ); 100
vfprintf ( stonesoup_printf_context , format , argptr ); 101
fclose ( fifo ); 146",0,0
118252,"static void goodB2G1() 75
size_t data ; 77
data = 0; 79
if ( staticTrue )  80
data = rand ( ); 83
if ( staticFalse )  85
char * myString ; 93
if ( data > strlen ( HELLO_STRING ) && data < 100 )  97
myString = new char [ data ]; 99
strcpy ( myString , HELLO_STRING ); 101
printLine ( myString ); 102
void printLine (const char * line) 10
if ( line != NULL )  12
printf ( ""%s\n"" , line ); 14
delete [ ] myString 103",0,0
144977,"void CWE194_Unexpected_Sign_Extension__fscanf_memcpy_64b_goodG2BSink(void * dataVoidPtr) 48
char source [ 100 ] ; 55
memset ( source , 'A' , 100 - 1 ); 57
source [ 100 - 1 ] = '\0'; 58
memcpy ( dest , source , data ); 63
dest [ data ] = '\0'; 64
printLine ( dest ); 66
void printLine (const char * line) 10
if ( line != NULL )  12
printf ( ""%s\n"" , line ); 14",0,0
119263,"static void goodG2B2() 98
wchar_t * data ; 100
data = NULL; 101
if ( STATIC_CONST_FIVE == 5 )  102
wchar_t * dataBuffer = new wchar_t [ 100 ] ; 105
wmemset ( dataBuffer , L 'A' , 100 - 1 )
dataBuffer [ 100 - 1 ] = L '\0' 107
data = dataBuffer; 109
wchar_t source [ 100 ] ; 113
wmemset ( source , L 'C' , 100 - 1 )
source [ 100 - 1 ] = L '\0' 115
memmove ( data , source , 100 * sizeof ( wchar_t ) ); 117
printWLine ( data ); 120
void printWLine (const wchar_t * line) 18
if ( line != NULL )  20
wprintf ( L ""%ls\n"" , line ) 22",0,0
89826,"static void goodG2B() 57
char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; 61
memset ( dataBuffer , 'A' , 100 - 1 ); 62
dataBuffer [ 100 - 1 ] = '\0'; 63
data = dataBuffer; 65
myUnion . unionFirst = data; 66
char * data = myUnion . unionSecond ; 68
strcpy ( data , source ); 74
printLine ( data ); 75
void printLine (const char * line) 10
if ( line != NULL )  12
printf ( ""%s\n"" , line ); 14",0,0
72654,"static void goodB2G2() 218
if ( STATIC_CONST_TRUE )  223
WSADATA wsaData ; 227
int recvResult ; 230
struct sockaddr_in service ; 231
char inputBuffer [ CHAR_ARRAY_SIZE ] ; 233
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  237
connectSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 244
if ( connectSocket == INVALID_SOCKET )  245
memset ( & service , 0 , sizeof ( service ) ); 249
service . sin_family = AF_INET; 250
service . sin_addr . s_addr = inet_addr ( IP_ADDRESS ); 251
service . sin_port = htons ( TCP_PORT ); 252
if ( connect ( connectSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  253
recvResult = recv ( connectSocket , inputBuffer , CHAR_ARRAY_SIZE - 1 , 0 ); 259
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  260
while ( 0 )  269",0,0
50203,"static void goodG2B1() 88
wchar_t * data ; 90
wchar_t dataBuffer [ 100 ] = L """" 91
data = dataBuffer; 92
if ( staticFive != 5 )  93
wcscpy ( data , L ""C:\\Windows\\System32\\winsrv.dll"" ) 101
HMODULE hModule ; 104
hModule = LoadLibraryW ( data ); 107
if ( hModule != NULL )  108
FreeLibrary ( hModule ); 110",0,0
175052,"int color(u_short mode,char *name,bool orphan,bool islink) 381
if ( orphan )  386
if ( islink )  387
if ( missing_flgs )  388
if ( orphan_flgs )  394
fprintf ( outfile , ""%s%s%s"" , leftcode , orphan_flgs , rightcode ); 395
switch ( mode & 0170000 )  400
if ( ! fifo_flgs )  403
fprintf ( outfile , ""%s%s%s"" , leftcode , fifo_flgs , rightcode ); 406
fprintf ( outfile , ""%s%s%s"" , leftcode , char_flgs , rightcode ); 414
fprintf ( outfile , ""%s%s%s"" , leftcode , stickyow_flgs , rightcode ); 421",0,0
62264,"void bad() 127
char * data ; 129
char dataBuffer [ FILENAME_MAX ] = """" ; 130
data = dataBuffer; 131
data = badSource ( data ); 132
static char * badSource(char * data) 55
WSADATA wsaData ; 59
int recvResult ; 62
struct sockaddr_in service ; 63
size_t dataLen = strlen ( data ) ; 66
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  70
connectSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 77
if ( connectSocket == INVALID_SOCKET )  78
memset ( & service , 0 , sizeof ( service ) ); 82
service . sin_family = AF_INET; 83
service . sin_addr . s_addr = inet_addr ( IP_ADDRESS ); 84
service . sin_port = htons ( TCP_PORT ); 85
if ( connect ( connectSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  86
recvResult = recv ( connectSocket , ( char * ) ( data + dataLen ) , sizeof ( char ) * ( FILENAME_MAX - dataLen - 1 ) , 0 ); 93
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  94
data [ dataLen + recvResult / sizeof ( char ) ] = '\0'; 99
replace = strchr ( data , '\r' ); 101
if ( replace )  102
* replace = '\0'; 104
replace = strchr ( data , '\n' ); 106
if ( replace )  107
* replace = '\0'; 109
while ( 0 )  112
return data ; 124",0,0
