,code,cwe_id,vul
46339,"void parse_dir_colors() 130
char * * arg ; 133
char * * c ; 134
char * colors ; 135
char * s ; 136
int i ; 137
if ( Hflag )  140
if ( getenv ( ""TERM"" ) == ( ( void * ) 0 ) )  143
s = getenv ( ""TREE_COLORS"" ); 147
if ( s == ( ( void * ) 0 ) )  148
s = getenv ( ""LS_COLORS"" ); 149
if ( ( s == ( ( void * ) 0 ) || strlen ( s ) == 0 ) && force_color )  151
s = "":no=00:fi=00:di=01;34:ln=01;36:pi=40;33:so=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:ex=01;32:*.bat=01;32:*.BAT=01;32:*.btm=01;32:*.BTM=01;32:*.cmd=01;32:*.CMD=01;32:*.com=01;32:*.COM=01;32:*.dll=01;32:*.DLL=01;32:*.exe=01;32:*.EXE=01;32:*.arj=01;31:*.bz2=01;31:*.deb=01;31:*.gz=01;31:*.lzh=01;31:*.rpm=01;31:*.tar=01;31:*.taz=01;31:*.tb2=01;31:*.tbz2=01;31:*.tbz=01;31:*.tgz=01;31:*.tz2=01;31:*.z=01;31:*.Z=01;31:*.zip=01;31:*.ZIP=01;31:*.zoo=01;31:*.asf=01;35:*.ASF=01;35:*.avi=01;35:*.AVI=01;35:*.bmp=01;35:*.BMP=01;35:*.flac=01;35:*.FLAC=01;35:*.gif=01;35:*.GIF=01;35:*.jpg=01;35:*.JPG=01;35:*.jpeg=01;35:*.JPEG=01;35:*.m2a=01;35:*.M2a=01;35:*.m2v=01;35:*.M2V=01;35:*.mov=01;35:*.MOV=01;35:*.mp3=01;35:*.MP3=01;35:*.mpeg=01;35:*.MPEG=01;35:*.mpg=01;35:*.MPG=01;35:*.ogg=01;35:*.OGG=01;35:*.ppm=01;35:*.rm=01;35:*.RM=01;35:*.tga=01;35:*.TGA=01;35:*.tif=01;35:*.TIF=01;35:*.wav=01;35:*.WAV=01;35:*.wmv=01;35:*.WMV=01;35:*.xbm=01;35:*.xpm=01;35:""; 152
if ( s == ( ( void * ) 0 ) || ! force_color && ( nocolor || ! isatty ( 1 ) ) )  154
colors = strcpy ( ( xmalloc ( strlen ( s ) + 1 ) ) , s ); 163
arg = split ( colors , "":"" , & n ); 164
char **split(char *str,char *delim,int *nwrds) 349
int n = 128 ; 351
char * * w = ( xmalloc ( sizeof ( char * ) * n ) ) ; 352
w [ * nwrds = 0 ] = strtok ( str , delim ); 353
while ( w [ * nwrds ] )  354
if ( * nwrds == n - 2 )  355
w = ( xrealloc ( w , sizeof ( char * ) * ( n += 256 ) ) ); 356
w [ ++ * nwrds ] = strtok ( ( ( void * ) 0 ) , delim ); 358
w [ * nwrds ] = ( ( void * ) 0 ); 360
return w ; 361
for (i = 0; arg[i]; i++) 165
c = split ( arg [ i ] , ""="" , & n ); 166
char **split(char *str,char *delim,int *nwrds) 349
int n = 128 ; 351
char * * w = ( xmalloc ( sizeof ( char * ) * n ) ) ; 352
w [ * nwrds = 0 ] = strtok ( str , delim ); 353
while ( w [ * nwrds ] )  354
if ( * nwrds == n - 2 )  355
w = ( xrealloc ( w , sizeof ( char * ) * ( n += 256 ) ) ); 356
w [ ++ * nwrds ] = strtok ( ( ( void * ) 0 ) , delim ); 358
w [ * nwrds ] = ( ( void * ) 0 ); 360
return w ; 361
switch ( cmd ( c [ 0 ] ) )  167
int cmd(char *s) 364
static struct { char * cmd ; char cmdnum ; } cmds [ ] = { { ( ""no"" ) , ( COL_NORMAL ) } , { ( ""fi"" ) , ( COL_FILE ) } , { ( ""di"" ) , ( COL_DIR ) } , { ( ""ln"" ) , ( COL_LINK ) } , { ( ""pi"" ) , ( COL_FIFO ) } , { ( ""do"" ) , ( COL_DOOR ) } , { ( ""bd"" ) , ( COL_BLK ) } , { ( ""cd"" ) , ( COL_CHR ) } , { ( ""or"" ) , ( COL_ORPHAN ) } , { ( ""so"" ) , ( COL_SOCK ) } , { ( ""su"" ) , ( COL_SETUID ) } , { ( ""sg"" ) , ( COL_SETGID ) } , { ( ""tw"" ) , ( COL_STICKY_OTHER_WRITABLE ) } , { ( ""ow"" ) , ( COL_OTHER_WRITABLE ) } , { ( ""st"" ) , ( COL_STICKY ) } , { ( ""ex"" ) , ( COL_EXEC ) } , { ( ""mi"" ) , ( COL_MISSING ) } , { ( ""lc"" ) , ( COL_LEFTCODE ) } , { ( ""rc"" ) , ( COL_RIGHTCODE ) } , { ( ""ec"" ) , ( COL_ENDCODE ) } , { ( ( ( void * ) 0 ) ) , ( 0 ) } } ; 366
int i ; 369
for (i = 0; cmds[i] . cmdnum; i++) 370
if ( ! strcmp ( cmds [ i ] . cmd , s ) )  371
return cmds [ i ] . cmdnum ; 372
if ( s [ 0 ] == '*' )  374
return DOT_EXTENSION ; 375
return ERROR ; 377
if ( c [ 1 ] )  303
rightcode = strcpy ( ( xmalloc ( strlen ( c [ 1 ] ) + 1 ) ) , c [ 1 ] ); 304
if ( ! rightcode )  331
rightcode = strcpy ( ( xmalloc ( strlen ( ""m"" ) + 1 ) ) , ""m"" ); 332
sprintf ( buf , ""%s%s%s"" , leftcode , norm_flgs , rightcode ); 338
endcode = strcpy ( ( xmalloc ( strlen ( buf ) + 1 ) ) , buf ); 339",0,0
26312,"static cgiParseResultType cgiParsePostMultipartInput() 438
cgiParseResultType result ; 439
mpStreamPtr mpp = & mp ; 446
if ( ! cgiContentLength )  448
result = afterNextBoundary ( mpp , 0 , 0 , 0 , 1 ); 452
cgiParseResultType afterNextBoundary(mpStreamPtr mpp, FILE *outf, char **outP,
int *bodyLengthP, int first) 693
int outSpace = 256 ; 696
if ( ( ! outf ) && ( outP ) )  709
out = ( char * ) malloc ( outSpace ); 710
if ( ! out )  711
if ( outP )  787
if ( out )  788
free ( out ); 789",0,0
145916,"void CWE665_Improper_Initialization__wchar_t_ncat_51b_badSink(wchar_t * data) 25
size_t sourceLen ; 28
wchar_t source [ 100 ] ; 29
wmemset ( source , L 'C' , 100 - 1 )
source [ 100 - 1 ] = L '\0' 31
sourceLen = wcslen ( source ); 32
wcsncat ( data , source , sourceLen ); 34
printWLine ( data ); 35
void printWLine (const wchar_t * line) 18
if ( line != NULL )  20
wprintf ( L ""%ls\n"" , line ) 22",0,0
15732,"void CWE78_OS_Command_Injection__char_connect_socket_w32spawnl_41_bad() 67
char * data ; 69
char dataBuffer [ 100 ] = """" ; 70
data = dataBuffer; 71
WSADATA wsaData ; 74
int recvResult ; 77
struct sockaddr_in service ; 78
size_t dataLen = strlen ( data ) ; 81
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  85
connectSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 92
if ( connectSocket == INVALID_SOCKET )  93
memset ( & service , 0 , sizeof ( service ) ); 97
service . sin_family = AF_INET; 98
service . sin_addr . s_addr = inet_addr ( IP_ADDRESS ); 99
service . sin_port = htons ( TCP_PORT ); 100
if ( connect ( connectSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  101
recvResult = recv ( connectSocket , ( char * ) ( data + dataLen ) , sizeof ( char ) * ( 100 - dataLen - 1 ) , 0 ); 108
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  109
data [ dataLen + recvResult / sizeof ( char ) ] = '\0'; 114
replace = strchr ( data , '\r' ); 116
if ( replace )  117
* replace = '\0'; 119
replace = strchr ( data , '\n' ); 121
if ( replace )  122
* replace = '\0'; 124
while ( 0 )  127
if ( connectSocket != INVALID_SOCKET )  128
CLOSE_SOCKET ( connectSocket ); 130
CWE78_OS_Command_Injection__char_connect_socket_w32spawnl_41_badSink ( data ); 139
void CWE78_OS_Command_Injection__char_connect_socket_w32spawnl_41_badSink(char * data) 60",0,0
98161,"static void goodG2B2() 173
int data ; 175
data = - 1; 177
if ( STATIC_CONST_FIVE == 5 )  178
data = 100 - 1; 181
if ( data < 100 )  184
char * dataBuffer = ( char * ) malloc ( data ) ; 188
memset ( dataBuffer , 'A' , data - 1 ); 190
dataBuffer [ data - 1 ] = '\0'; 191
free ( dataBuffer ); 193",0,0
103322,"static void goodG2B2() 386
char * data ; 388
char dataBuffer [ 100 ] = """" ; 389
data = dataBuffer; 390
if ( staticTrue )  391
strcpy ( data , ""fixedstringtest"" ); 394
goodG2B2VaSinkB ( data , data ); 398
static void goodG2B2VaSinkB(char * data, ...) 374
va_start ( args , data ); 378
vprintf ( data , args ); 380",0,0
18543,"static void goodB2G2() 287
int data ; 289
data = - 1; 291
switch ( 6 )  292
WSADATA wsaData ; 297
int recvResult ; 300
struct sockaddr_in service ; 301
char inputBuffer [ CHAR_ARRAY_SIZE ] ; 304
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  308
listenSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 315
if ( listenSocket == INVALID_SOCKET )  316
memset ( & service , 0 , sizeof ( service ) ); 320
service . sin_family = AF_INET; 321
service . sin_addr . s_addr = INADDR_ANY; 322
service . sin_port = htons ( TCP_PORT ); 323
if ( bind ( listenSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  324
if ( listen ( listenSocket , LISTEN_BACKLOG ) == SOCKET_ERROR )  328
acceptSocket = accept ( listenSocket , NULL , NULL ); 332
if ( acceptSocket == SOCKET_ERROR )  333
recvResult = recv ( acceptSocket , inputBuffer , CHAR_ARRAY_SIZE - 1 , 0 ); 338
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  339
inputBuffer [ recvResult ] = '\0'; 344
data = atoi ( inputBuffer ); 346
while ( 0 )  348
switch ( 7 )  370
int i ; 374
int * buffer = ( int * ) malloc ( 10 * sizeof ( int ) ) ; 375
for (i = 0; i < 10; i++) 377
buffer [ i ] = 0; 379
if ( data >= 0 && data < ( 10 ) )  382
buffer [ data ] = 1; 384
free ( buffer ); 395",0,0
171585,"static void goodG2B1() 60
twoIntsStruct * data ; 62
twoIntsStruct dataGoodBuffer [ 100 ] ; 64
if ( staticFive != 5 )  65
data = dataGoodBuffer; 73
twoIntsStruct source [ 100 ] ; 76
size_t i ; 78
for (i = 0; i < 100; i++) 80
source [ i ] . intOne = 0; 82
source [ i ] . intOne = 0; 83
memmove ( data , source , 100 * sizeof ( twoIntsStruct ) ); 87
printStructLine ( & data [ 0 ] ); 88
void printStructLine (const twoIntsStruct * structTwoIntsStruct) 86
printf ( ""%d -- %d\n"" , structTwoIntsStruct -> intOne , structTwoIntsStruct -> intTwo ); 88",0,0
57916,"JS::Value
WebGLContext::GetUniform(JSContext* cx, WebGLProgram *prog,
WebGLUniformLocation *location) 1624
if ( IsContextLost ( ) )  1626
if ( ! ValidateObject ( ""getUniform: program"" , prog ) )  1629
if ( ! ValidateObject ( ""getUniform: location"" , location ) )  1632
if ( location -> Program ( ) != prog )  1635
if ( location -> ProgramGeneration ( ) != prog -> Generation ( ) )  1640
GLuint progname = prog -> GLName ( ) ; 1645
GLint uniforms = 0 ; 1649
nsAutoArrayPtr < GLchar > uniformName ( new GLchar [ uniformNameMaxLength ] ) ; 1658
nsAutoArrayPtr < GLchar > uniformNameBracketIndex ( new GLchar [ uniformNameMaxLength + 16 ] ) ; 1660
GLint index ; 1662
for (index = 0; index < uniforms; ++index) 1663
GLsizei length ; 1664
GLint size ; 1665
if ( gl -> fGetUniformLocation ( progname , uniformName ) == location -> Location ( ) )  1668
if ( size > 1 )  1674
bool found_it = false ; 1675
if ( uniformName [ length - 1 ] == ']' )  1676
length -= 3; 1678
uniformName [ length ] = 0; 1679
for (GLint arrayIndex = 1; arrayIndex < size; arrayIndex++) 1681
sprintf ( uniformNameBracketIndex . get ( ) , ""%s[%d]"" , uniformName . get ( ) , arrayIndex ); 1682
if ( gl -> fGetUniformLocation ( progname , uniformNameBracketIndex ) == location -> Location ( ) )  1683
found_it = true; 1684
if ( found_it )  1688",0,0
85653,"void CWE134_Uncontrolled_Format_String__char_connect_socket_printf_42_bad() 119
char * data ; 121
char dataBuffer [ 100 ] = """" ; 122
data = dataBuffer; 123
data = badSource ( data ); 124
static char * badSource(char * data) 47
size_t dataLen = strlen ( data ) ; 58
recvResult = recv ( connectSocket , ( char * ) ( data + dataLen ) , sizeof ( char ) * ( 100 - dataLen - 1 ) , 0 ); 85
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  86
data [ dataLen + recvResult / sizeof ( char ) ] = '\0'; 91
replace = strchr ( data , '\r' ); 93
if ( replace )  94
* replace = '\0'; 96
replace = strchr ( data , '\n' ); 98
if ( replace )  99
* replace = '\0'; 101
return data ; 116",0,0
156376,"char *dfaexec(struct dfa *d,const char *begin,char *end,int allow_nl,size_t *count,int *backref) 3646
state_num s ; 3649
state_num s1 ; 3650
const unsigned char * p ; 3652
state_num * * trans ; 3655
state_num * t ; 3656
unsigned char eol = eolbyte ; 3658
s = s1 = 0; 3663
p = ( ( const unsigned char * ) begin ); 3664
trans = d -> trans; 3665
* end = eol; 3667
if ( d -> mb_cur_max > 1 )  3679
while ( ( t = trans [ s ] ) != ( ( void * ) 0 ) )  3680
if ( p > buf_end )  3681
s1 = s; 3684
if ( s == 0 )  3685
if ( ( ( char * ) p ) >= end )  3688
if ( d -> states [ s ] . mbps . nelem == 0 )  3696
s = t [ * ( p ++ ) ]; 3697
if ( backref )  3704
s = transit_state ( d , s , & p ); 3713
trans = d -> trans; 3714
while ( ( t = trans [ s ] ) != ( ( void * ) 0 ) )  3718
s1 = t [ * ( p ++ ) ]; 3719
if ( ( t = trans [ s1 ] ) == ( ( void * ) 0 ) )  3720
state_num tmp = s ; 3721
s = s1; 3722
s1 = tmp; 3724
s = t [ * ( p ++ ) ]; 3727
if ( s >= 0 && ( ( char * ) p ) <= end && d -> fails [ s ] )  3730
if ( d -> success [ s ] & sbit [ * p ] )  3731
s1 = s; 3742
if ( d -> mb_cur_max > 1 )  3743
s = transit_state ( d , s , & p ); 3746
trans = d -> trans; 3747
s = d -> fails [ s ] [ * ( p ++ ) ]; 3750
if ( ( ( char * ) p ) > end )  3764
if ( s >= 0 )  3772
build_state ( s , d ); 3773
trans = d -> trans; 3774
if ( p [ - 1 ] == eol && allow_nl )  3777
s = d -> newlines [ s1 ]; 3778
s = 0; 3781
static void build_state(state_num s,struct dfa *d) 3128
state_num * trans ; 3131
state_num i ; 3132
if ( d -> trcount >= 1024 )  3137
for (i = 0; i < d -> tralloc; ++i) 3138
d -> trans [ i ] = d -> fails [ i ] = ( ( void * ) 0 ); 3141
d -> trcount = 0; 3143
d -> success [ s ] = 0; 3147
if ( ( ( ( 4 & 1 ? ( * d ) . states [ s ] . constraint & 0xf : 0 ) ) | ( ( 4 & 2 ? ( * d ) . states [ s ] . constraint >> 4 & 0xf : 0 ) ) | ( ( 4 & 4 ? ( * d ) . states [ s ] . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context )  3148
d -> success [ s ] |= 4; 3149
if ( ( ( ( 2 & 1 ? ( * d ) . states [ s ] . constraint & 0xf : 0 ) ) | ( ( 2 & 2 ? ( * d ) . states [ s ] . constraint >> 4 & 0xf : 0 ) ) | ( ( 2 & 4 ? ( * d ) . states [ s ] . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context )  3151
d -> success [ s ] |= 2; 3152
if ( ( ( ( 1 & 1 ? ( * d ) . states [ s ] . constraint & 0xf : 0 ) ) | ( ( 1 & 2 ? ( * d ) . states [ s ] . constraint >> 4 & 0xf : 0 ) ) | ( ( 1 & 4 ? ( * d ) . states [ s ] . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context )  3154
d -> success [ s ] |= 1; 3155
trans = ( ( sizeof ( ( * trans ) ) == 1 ? xmalloc ( ( 1 << 8 ) ) : xnmalloc ( ( 1 << 8 ) , sizeof ( ( * trans ) ) ) ) ); 3158
while ( 0 )  3159
dfastate ( s , d , trans ); 3160
void dfastate(state_num s,struct dfa *d,token trans[]) 2850
leaf_set * grps ; 2853
charclass * labels ; 2855
size_t ngrps = 0 ; 2857
position pos ; 2859
charclass matches ; 2861
int matchesf ; 2863
charclass intersect ; 2865
int intersectf ; 2867
charclass leftovers ; 2869
int leftoversf ; 2871
position_set follows ; 2873
int possible_contexts ; 2877
int separate_contexts ; 2879
state_num state ; 2881
state_num state_letter ; 2885
size_t i ; 2888
size_t j ; 2889
size_t k ; 2890
grps = ( ( sizeof ( ( * grps ) ) == 1 ? xmalloc ( ( 1 << 8 ) ) : xnmalloc ( ( 1 << 8 ) , sizeof ( ( * grps ) ) ) ) ); 2892
while ( 0 )  2893
labels = ( ( sizeof ( ( * labels ) ) == 1 ? xmalloc ( ( 1 << 8 ) ) : xnmalloc ( ( 1 << 8 ) , sizeof ( ( * labels ) ) ) ) ); 2895
while ( 0 )  2896
for (i = 0; i < d -> states[s] . elems . nelem; ++i) 2898
pos = d -> states [ s ] . elems . elems [ i ]; 2899
if ( d -> tokens [ pos . index ] >= 0 && d -> tokens [ pos . index ] < ( 1 << 8 ) )  2900
if ( d -> tokens [ pos . index ] >= CSET )  2904
if ( pos . constraint != 0x777 )  2927
if ( ! ( ( ( ( 4 & 1 ? pos . constraint & 0xf : 0 ) ) | ( ( 4 & 2 ? pos . constraint >> 4 & 0xf : 0 ) ) | ( ( 4 & 4 ? pos . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context ) )  2928
for (j = 0; j < ((1 << 8) + 8 * sizeof(int ) - 1) / (8 * sizeof(int )); ++j) 2929
matches [ j ] &= ~newline [ j ]; 2930
if ( ! ( ( ( ( 2 & 1 ? pos . constraint & 0xf : 0 ) ) | ( ( 2 & 2 ? pos . constraint >> 4 & 0xf : 0 ) ) | ( ( 2 & 4 ? pos . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context ) )  2932
for (j = 0; j < ((1 << 8) + 8 * sizeof(int ) - 1) / (8 * sizeof(int )); ++j) 2933
matches [ j ] &= ~letters [ j ]; 2934
if ( ! ( ( ( ( 1 & 1 ? pos . constraint & 0xf : 0 ) ) | ( ( 1 & 2 ? pos . constraint >> 4 & 0xf : 0 ) ) | ( ( 1 & 4 ? pos . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context ) )  2936
for (j = 0; j < ((1 << 8) + 8 * sizeof(int ) - 1) / (8 * sizeof(int )); ++j) 2937
matches [ j ] &= letters [ j ] | newline [ j ]; 2938
if ( j == ( ( 1 << 8 ) + 8 * sizeof ( int ) - 1 ) / ( 8 * sizeof ( int ) ) )  2943
for (j = 0; j < ngrps; ++j) 2947
if ( d -> tokens [ pos . index ] >= 0 && d -> tokens [ pos . index ] < ( 1 << 8 ) && ! tstbit ( d -> tokens [ pos . index ] , labels [ j ] ) )  2951
intersectf = 0; 2956
for (k = 0; k < ((1 << 8) + 8 * sizeof(int ) - 1) / (8 * sizeof(int )); ++k) 2957
( intersect [ k ] = matches [ k ] & labels [ j ] [ k ] ) ? ( intersectf = 1 ) : 0; 2958
if ( ! intersectf )  2959
leftoversf = matchesf = 0; 2963
for (k = 0; k < ((1 << 8) + 8 * sizeof(int ) - 1) / (8 * sizeof(int )); ++k) 2964
int match = matches [ k ] ; 2966
int label = labels [ j ] [ k ] ; 2967
( leftovers [ k ] = ~match & label ) ? ( leftoversf = 1 ) : 0; 2968
( matches [ k ] = match & ~label ) ? ( matchesf = 1 ) : 0; 2969
if ( leftoversf )  2972
grps [ ngrps ] . elems = ( ( sizeof ( ( * grps [ ngrps ] . elems ) ) == 1 ? xmalloc ( d -> nleaves ) : xnmalloc ( d -> nleaves , sizeof ( ( * grps [ ngrps ] . elems ) ) ) ) ); 2976
while ( 0 )  2977
grps [ ngrps ] . nelem = grps [ j ] . nelem; 2979
grps [ j ] . elems [ grps [ j ] . nelem ++ ] = pos . index; 2984
if ( ! matchesf )  2987
if ( j == ngrps )  2993
grps [ ngrps ] . elems = ( ( sizeof ( ( * grps [ ngrps ] . elems ) ) == 1 ? xmalloc ( d -> nleaves ) : xnmalloc ( d -> nleaves , sizeof ( ( * grps [ ngrps ] . elems ) ) ) ) ); 2997
while ( 0 )  2998
grps [ ngrps ] . nelem = 1; 2999
grps [ ngrps ] . elems [ 0 ] = pos . index; 3000
if ( d -> searchflag )  3009
separate_contexts = state_separate_contexts ( ( & follows ) ); 3012
state = state_index ( d , ( & follows ) , separate_contexts ^ 7 ); 3013
if ( separate_contexts & 2 )  3020
state_letter = state_index ( d , ( & follows ) , 2 ); 3021
state_letter = state; 3024
for (i = 0; i < (1 << 8); ++i) 3026
trans [ i ] = ( 1 && ( ( * __ctype_b_loc ( ) ) [ ( int ) i ] & ( ( unsigned short ) _ISalnum ) || i == '_' ) ? state_letter : state ); 3027
for (i = 0; i < (1 << 8); ++i) 3031
trans [ i ] = ( - 1 ); 3032
for (i = 0; i < ngrps; ++i) 3034
follows . nelem = 0; 3035
possible_contexts = charclass_context ( labels [ i ] ); 3073
separate_contexts = state_separate_contexts ( ( & follows ) ); 3074
if ( ( separate_contexts & possible_contexts ) != possible_contexts )  3076
state = state_index ( d , ( & follows ) , separate_contexts ^ 7 ); 3077
static state_num state_index(struct dfa *d,const position_set *s,int context) 2412
size_t hash = 0 ; 2414
state_num i ; 2416
state_num j ; 2417
for (i = 0; i < s -> nelem; ++i) 2418
hash ^= s -> elems [ i ] . index + s -> elems [ i ] . constraint; 2419
for (i = 0; i < d -> sindex; ++i) 2421
if ( hash != d -> states [ i ] . hash || s -> nelem != d -> states [ i ] . elems . nelem || context != d -> states [ i ] . context )  2422
if ( j == s -> nelem )  2429
if ( d -> salloc <= d -> sindex + 1 )  2435
size_t new_n_alloc = ( d -> sindex + 1 + ( ! d -> states ) ) ; 2436
d -> states = ( x2nrealloc ( ( d -> states ) , & new_n_alloc , sizeof ( ( * d -> states ) ) ) ); 2437
d -> salloc = new_n_alloc; 2438
while ( 0 )  2440
d -> states [ i ] . hash = hash; 2441
copy ( s , & d -> states [ i ] . elems ); 2443",0,0
42262,"void goodG2BSink() 51
char * data = CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_char_memcpy_68_goodG2BData ; 53
char source [ 100 ] ; 55
memset ( source , 'C' , 100 - 1 ); 56
source [ 100 - 1 ] = '\0'; 57
memcpy ( data , source , 100 * sizeof ( char ) ); 59
data [ 100 - 1 ] = '\0'; 60
printLine ( data ); 61
void printLine (const char * line) 10
if ( line != NULL )  12
printf ( ""%s\n"" , line ); 14
delete [ ] data 62",0,0
71818,"static void goodB2G2() 290
char * data ; 292
char dataBuffer [ 100 ] = """" ; 293
data = dataBuffer; 294
if ( staticTrue )  295
WSADATA wsaData ; 299
int recvResult ; 302
struct sockaddr_in service ; 303
size_t dataLen = strlen ( data ) ; 307
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  311
listenSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 318
if ( listenSocket == INVALID_SOCKET )  319
memset ( & service , 0 , sizeof ( service ) ); 323
service . sin_family = AF_INET; 324
service . sin_addr . s_addr = INADDR_ANY; 325
service . sin_port = htons ( TCP_PORT ); 326
if ( bind ( listenSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  327
if ( listen ( listenSocket , LISTEN_BACKLOG ) == SOCKET_ERROR )  331
acceptSocket = accept ( listenSocket , NULL , NULL ); 335
if ( acceptSocket == SOCKET_ERROR )  336
recvResult = recv ( acceptSocket , ( char * ) ( data + dataLen ) , sizeof ( char ) * ( 100 - dataLen - 1 ) , 0 ); 341
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  342
while ( 0 )  360",0,0
138886,"static void goodG2B() 41
short data ; 43
data = 0; 45
data = 100 - 1; 47
CWE194_Unexpected_Sign_Extension__fscanf_malloc_63b_goodG2BSink ( & data ); 48
void CWE194_Unexpected_Sign_Extension__fscanf_malloc_63b_goodG2BSink(short * dataPtr) 43
short data = * dataPtr ; 45
if ( data < 100 )  47
char * dataBuffer = ( char * ) malloc ( data ) ; 51
memset ( dataBuffer , 'A' , data - 1 ); 53
dataBuffer [ data - 1 ] = '\0'; 54
printLine ( dataBuffer ); 55
void printLine (const char * line) 10
if ( line != NULL )  12
printf ( ""%s\n"" , line ); 14
free ( dataBuffer ); 56",0,0
111369,"void CWE78_OS_Command_Injection__char_listen_socket_w32_spawnv_17_bad() 60
int i ; 62
char * data ; 63
char dataBuffer [ 100 ] = """" ; 64
data = dataBuffer; 65
for(i = 0; i < 1; i++) 66
WSADATA wsaData ; 70
int recvResult ; 73
struct sockaddr_in service ; 74
size_t dataLen = strlen ( data ) ; 78
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  82
listenSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 89
if ( listenSocket == INVALID_SOCKET )  90
memset ( & service , 0 , sizeof ( service ) ); 94
service . sin_family = AF_INET; 95
service . sin_addr . s_addr = INADDR_ANY; 96
service . sin_port = htons ( TCP_PORT ); 97
if ( bind ( listenSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  98
if ( listen ( listenSocket , LISTEN_BACKLOG ) == SOCKET_ERROR )  102
acceptSocket = accept ( listenSocket , NULL , NULL ); 106
if ( acceptSocket == SOCKET_ERROR )  107
recvResult = recv ( acceptSocket , ( char * ) ( data + dataLen ) , sizeof ( char ) * ( 100 - dataLen - 1 ) , 0 ); 112
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  113
while ( 0 )  131",0,0
79692,"void bad() 55
char * data ; 57
char dataBuffer [ FILENAME_MAX ] = BASEPATH ; 58
data = dataBuffer; 59
if ( 1 )  60
WSADATA wsaData ; 64
int recvResult ; 67
struct sockaddr_in service ; 68
char * replace ; 69
size_t dataLen = strlen ( data ) ; 71
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  75
connectSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 82
if ( connectSocket == INVALID_SOCKET )  83
memset ( & service , 0 , sizeof ( service ) ); 87
service . sin_family = AF_INET; 88
service . sin_addr . s_addr = inet_addr ( IP_ADDRESS ); 89
service . sin_port = htons ( TCP_PORT ); 90
if ( connect ( connectSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  91
recvResult = recv ( connectSocket , ( char * ) ( data + dataLen ) , sizeof ( char ) * ( FILENAME_MAX - dataLen - 1 ) , 0 ); 98
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  99
data [ dataLen + recvResult / sizeof ( char ) ] = '\0'; 104
replace = strchr ( data , '\n' ); 111
if ( replace )  112
* replace = '\0'; 114
while ( 0 )  117",0,0
68917,"static void filter_activate_cb(GtkWidget *w,gpointer data) 131
const char * s ; 133
s = gtk_entry_get_text ( ( ( GtkEntry * ) ( g_type_check_instance_cast ( ( ( GTypeInstance * ) data ) , gtk_entry_get_type ( ) ) ) ) ); 134
main_filter_packets ( & cfile , s , 0 ); 135
gboolean main_filter_packets(capture_file *cf,const gchar *dftext,gboolean force) 354
char * s ; 358
cf_status_t cf_status ; 359
s = g_strdup ( dftext ); 360
cf_status = cf_filter_packets ( cf , s , force ); 361
if ( cf_status == CF_OK )  362
if ( ! s || strlen ( s ) == 0 )  364",0,0
144490,"static void goodG2B2() 209
wchar_t * data ; 211
wchar_t dataBuffer [ FILENAME_MAX ] = BASEPATH ; 212
data = dataBuffer; 213
data = goodG2B2Source ( data ); 215
static wchar_t * goodG2B2Source(wchar_t * data) 199
return data ; 206
FILE * pFile = NULL ; 217
pFile = FOPEN ( data , L ""wb+"" ) 219
if ( pFile != NULL )  220
fclose ( pFile ); 222",0,0
